customer_id,response,conversion_probability,recommendation
6383,0,0.0029191691,LOW PRIORITY
6384,0,0.05171223,LOW PRIORITY
6387,0,0.025190203,LOW PRIORITY
6398,0,0.11080343,LOW PRIORITY
6404,0,0.25179654,LOW PRIORITY
6406,0,0.07350321,LOW PRIORITY
6409,1,0.82635444,HIGH PRIORITY
6417,0,0.027452175,LOW PRIORITY
6421,0,0.23292087,LOW PRIORITY
6422,0,0.28152615,LOW PRIORITY
6424,0,0.04399895,LOW PRIORITY
6428,0,0.06844851,LOW PRIORITY
6431,0,0.1428065,LOW PRIORITY
6437,0,0.004118475,LOW PRIORITY
6439,0,0.10692337,LOW PRIORITY
6445,0,0.004386527,LOW PRIORITY
6457,0,0.0007683874,LOW PRIORITY
6460,0,0.0046015084,LOW PRIORITY
6461,0,0.018516479,LOW PRIORITY
6466,0,0.011495789,LOW PRIORITY
6471,0,0.14386846,LOW PRIORITY
6488,0,0.0016293196,LOW PRIORITY
6497,0,0.08796508,LOW PRIORITY
6504,0,0.17199749,LOW PRIORITY
6507,0,0.012641335,LOW PRIORITY
6515,0,0.0010937711,LOW PRIORITY
6516,0,0.002505915,LOW PRIORITY
6518,0,0.07962114,LOW PRIORITY
6521,0,0.06305268,LOW PRIORITY
6528,0,0.0042671743,LOW PRIORITY
6534,0,0.0021248134,LOW PRIORITY
6543,0,0.11481646,LOW PRIORITY
6544,0,0.0021340663,LOW PRIORITY
6565,0,0.12202077,LOW PRIORITY
6566,0,0.19033642,LOW PRIORITY
6568,0,0.011992381,LOW PRIORITY
6575,0,0.099971175,LOW PRIORITY
6583,0,0.10743826,LOW PRIORITY
6605,0,0.07651007,LOW PRIORITY
6606,0,0.4157356,MEDIUM PRIORITY
6609,1,0.6847591,HIGH PRIORITY
6613,0,0.12490474,LOW PRIORITY
6616,0,0.0010571858,LOW PRIORITY
6619,0,0.008635279,LOW PRIORITY
6634,0,0.013103075,LOW PRIORITY
6637,0,0.036007687,LOW PRIORITY
6642,0,0.117812656,LOW PRIORITY
6646,0,0.004058206,LOW PRIORITY
6652,0,0.01708313,LOW PRIORITY
6653,1,0.76750445,HIGH PRIORITY
6658,0,0.00965742,LOW PRIORITY
6661,0,0.027510732,LOW PRIORITY
6663,0,0.02642258,LOW PRIORITY
6673,0,0.32421812,MEDIUM PRIORITY
6678,0,0.014486851,LOW PRIORITY
6679,0,0.0045621926,LOW PRIORITY
6682,0,0.024303893,LOW PRIORITY
6690,0,0.1616412,LOW PRIORITY
6694,0,0.0047806096,LOW PRIORITY
6710,0,0.16003087,LOW PRIORITY
6715,0,0.5449678,MEDIUM PRIORITY
6720,1,0.40286484,MEDIUM PRIORITY
6721,0,0.020215137,LOW PRIORITY
6722,0,0.012317447,LOW PRIORITY
6728,0,0.16505052,LOW PRIORITY
6729,0,0.038112037,LOW PRIORITY
6730,0,0.00656212,LOW PRIORITY
6742,0,0.008023797,LOW PRIORITY
6749,0,0.07429989,LOW PRIORITY
6768,0,0.019882178,LOW PRIORITY
6770,1,0.9557106,HIGH PRIORITY
6798,1,0.84786344,HIGH PRIORITY
6810,1,0.80461353,HIGH PRIORITY
6815,1,0.88560367,HIGH PRIORITY
6818,0,0.14600715,LOW PRIORITY
6825,0,0.0020707557,LOW PRIORITY
6853,1,0.9883869,HIGH PRIORITY
6856,1,0.53286695,MEDIUM PRIORITY
6859,0,0.019884588,LOW PRIORITY
6862,0,0.009015128,LOW PRIORITY
6864,0,0.0017771206,LOW PRIORITY
6866,0,0.0013881399,LOW PRIORITY
6870,0,0.0024070858,LOW PRIORITY
6872,0,0.004347983,LOW PRIORITY
6875,0,0.36896825,MEDIUM PRIORITY
6878,0,0.33573073,MEDIUM PRIORITY
6885,0,0.017881418,LOW PRIORITY
6887,0,0.011669602,LOW PRIORITY
6892,0,0.16780661,LOW PRIORITY
6905,0,0.008012634,LOW PRIORITY
6906,1,0.84322864,HIGH PRIORITY
6912,0,0.0053673624,LOW PRIORITY
6918,0,0.0025300258,LOW PRIORITY
6919,0,0.02666765,LOW PRIORITY
6927,0,0.3336511,MEDIUM PRIORITY
6931,1,0.84308076,HIGH PRIORITY
6932,0,0.48993945,MEDIUM PRIORITY
6935,0,0.03778449,LOW PRIORITY
6940,0,0.02316839,LOW PRIORITY
6941,0,0.0097458,LOW PRIORITY
6945,0,0.07469463,LOW PRIORITY
6950,0,0.021159202,LOW PRIORITY
6958,0,0.016451748,LOW PRIORITY
6961,0,0.012611416,LOW PRIORITY
6963,0,0.008338561,LOW PRIORITY
6969,0,0.00319953,LOW PRIORITY
6974,0,0.017410789,LOW PRIORITY
6977,0,0.34113744,MEDIUM PRIORITY
6982,0,0.2188429,LOW PRIORITY
6983,0,0.020410122,LOW PRIORITY
6988,0,0.11978307,LOW PRIORITY
6991,0,0.009892276,LOW PRIORITY
6999,0,0.00066728744,LOW PRIORITY
7000,0,0.06341627,LOW PRIORITY
7002,0,0.0108300485,LOW PRIORITY
7004,0,0.12147643,LOW PRIORITY
7005,0,0.00900205,LOW PRIORITY
7007,0,0.004557788,LOW PRIORITY
7010,0,0.032292295,LOW PRIORITY
7011,0,0.2908738,LOW PRIORITY
7019,0,0.027497055,LOW PRIORITY
7022,0,0.045602977,LOW PRIORITY
7023,0,0.29138717,LOW PRIORITY
7030,0,0.40848154,MEDIUM PRIORITY
7034,0,0.039271064,LOW PRIORITY
7037,0,0.059995368,LOW PRIORITY
7042,1,0.6832664,HIGH PRIORITY
7053,0,0.117002405,LOW PRIORITY
7055,0,0.13012724,LOW PRIORITY
7059,0,0.0769399,LOW PRIORITY
7072,0,0.020141888,LOW PRIORITY
7079,0,0.120930426,LOW PRIORITY
7093,0,0.001748107,LOW PRIORITY
7094,0,0.0007109786,LOW PRIORITY
7101,0,0.31622067,MEDIUM PRIORITY
7106,0,0.0042059207,LOW PRIORITY
7108,0,0.50683165,MEDIUM PRIORITY
7118,1,0.7260369,HIGH PRIORITY
7119,0,0.21523678,LOW PRIORITY
7124,0,0.05208677,LOW PRIORITY
7128,0,0.00070560764,LOW PRIORITY
7129,0,0.0652556,LOW PRIORITY
7141,1,0.9096167,HIGH PRIORITY
7143,0,0.013525728,LOW PRIORITY
7152,0,0.028015655,LOW PRIORITY
7165,0,0.0013623034,LOW PRIORITY
7181,0,0.0044275057,LOW PRIORITY
7186,0,0.061736286,LOW PRIORITY
7187,0,0.018891739,LOW PRIORITY
7192,0,0.004218866,LOW PRIORITY
7196,0,0.0013793986,LOW PRIORITY
7212,0,0.0018997497,LOW PRIORITY
7214,0,0.06311715,LOW PRIORITY
7215,1,0.97757727,HIGH PRIORITY
7224,0,0.3924825,MEDIUM PRIORITY
7230,1,0.57953864,MEDIUM PRIORITY
7232,0,0.0042859283,LOW PRIORITY
7233,0,0.8244059,HIGH PRIORITY
7235,0,0.0054665753,LOW PRIORITY
7244,0,0.003922559,LOW PRIORITY
7247,0,0.24736184,LOW PRIORITY
7250,0,0.00413767,LOW PRIORITY
7254,0,0.012062846,LOW PRIORITY
7261,1,0.9142515,HIGH PRIORITY
7264,0,0.023132773,LOW PRIORITY
7270,0,0.0060156533,LOW PRIORITY
7274,0,0.057193186,LOW PRIORITY
7275,0,0.10911043,LOW PRIORITY
7279,0,0.11382413,LOW PRIORITY
7281,0,0.005802771,LOW PRIORITY
7284,0,0.071154766,LOW PRIORITY
7286,0,0.00784458,LOW PRIORITY
7290,0,0.22168973,LOW PRIORITY
7297,0,0.028772205,LOW PRIORITY
7300,0,0.01506168,LOW PRIORITY
7301,1,0.03675745,LOW PRIORITY
7313,0,0.6725859,HIGH PRIORITY
7321,0,0.0028561917,LOW PRIORITY
7325,0,0.003958072,LOW PRIORITY
7326,0,0.0016038785,LOW PRIORITY
7327,0,0.0007105447,LOW PRIORITY
7342,0,0.03546738,LOW PRIORITY
7348,1,0.7061987,HIGH PRIORITY
7349,1,0.8216489,HIGH PRIORITY
7352,0,0.0030300424,LOW PRIORITY
7366,1,0.9883869,HIGH PRIORITY
7369,0,0.04174218,LOW PRIORITY
7373,1,0.88188136,HIGH PRIORITY
7375,0,0.052089054,LOW PRIORITY
7378,0,0.29038388,LOW PRIORITY
7381,1,0.9984256,HIGH PRIORITY
7384,0,0.18283424,LOW PRIORITY
7386,0,0.0043693567,LOW PRIORITY
7393,0,0.14685406,LOW PRIORITY
7396,0,0.025937757,LOW PRIORITY
7397,0,0.030091967,LOW PRIORITY
7408,0,0.05213607,LOW PRIORITY
7409,0,0.0010256198,LOW PRIORITY
7411,0,0.009404563,LOW PRIORITY
7414,0,0.4927917,MEDIUM PRIORITY
7419,0,0.0023380884,LOW PRIORITY
7422,0,0.01627543,LOW PRIORITY
7426,0,0.0014125691,LOW PRIORITY
7428,0,0.031056635,LOW PRIORITY
7431,1,0.8879582,HIGH PRIORITY
7433,0,0.052523147,LOW PRIORITY
7437,0,0.0011231407,LOW PRIORITY
7441,0,0.019900722,LOW PRIORITY
7444,0,0.29868162,LOW PRIORITY
7446,0,0.042757623,LOW PRIORITY
7451,0,0.3616666,MEDIUM PRIORITY
7453,1,0.77232426,HIGH PRIORITY
7458,0,0.053946454,LOW PRIORITY
7462,0,0.36359328,MEDIUM PRIORITY
7476,0,0.08528437,LOW PRIORITY
7485,0,0.0053586075,LOW PRIORITY
7488,0,0.073717125,LOW PRIORITY
7494,0,0.49028295,MEDIUM PRIORITY
7495,0,0.0014627004,LOW PRIORITY
7500,0,0.011669602,LOW PRIORITY
7503,1,0.97420496,HIGH PRIORITY
7505,0,0.0028636558,LOW PRIORITY
7514,0,0.008710965,LOW PRIORITY
7516,0,0.009483486,LOW PRIORITY
7521,0,0.17588776,LOW PRIORITY
7527,0,0.19104923,LOW PRIORITY
7530,0,0.0053586075,LOW PRIORITY
7532,0,0.19312076,LOW PRIORITY
7533,0,0.48855063,MEDIUM PRIORITY
7540,0,0.0009806728,LOW PRIORITY
7573,1,0.8616889,HIGH PRIORITY
7574,0,0.0007152099,LOW PRIORITY
7592,0,0.017050207,LOW PRIORITY
7600,0,0.02523181,LOW PRIORITY
7610,0,0.055544525,LOW PRIORITY
7613,0,0.0009060808,LOW PRIORITY
7617,0,0.009433731,LOW PRIORITY
7620,0,0.0013336755,LOW PRIORITY
7627,1,0.9519103,HIGH PRIORITY
7628,0,0.008588928,LOW PRIORITY
7629,0,0.0020692162,LOW PRIORITY
7631,0,0.0014920258,LOW PRIORITY
7646,0,0.0005862067,LOW PRIORITY
7660,1,0.7281841,HIGH PRIORITY
7679,0,0.00491552,LOW PRIORITY
7683,0,0.0011239563,LOW PRIORITY
7685,0,0.05613098,LOW PRIORITY
7698,0,0.0009560042,LOW PRIORITY
7699,0,0.23061508,LOW PRIORITY
7706,0,0.04657312,LOW PRIORITY
7712,0,0.03001121,LOW PRIORITY
7718,0,0.0040080654,LOW PRIORITY
7723,0,0.018604573,LOW PRIORITY
7725,0,0.004543523,LOW PRIORITY
7732,0,0.00071301893,LOW PRIORITY
7734,1,0.868197,HIGH PRIORITY
7736,1,0.70381886,HIGH PRIORITY
7755,0,0.011374609,LOW PRIORITY
7761,0,0.006905234,LOW PRIORITY
7786,0,0.29082954,LOW PRIORITY
7787,0,0.023662599,LOW PRIORITY
7788,0,0.00031500956,LOW PRIORITY
7789,0,0.00911691,LOW PRIORITY
7791,0,0.0011304704,LOW PRIORITY
7793,0,0.24872324,LOW PRIORITY
7798,0,0.035935268,LOW PRIORITY
7801,0,0.001203376,LOW PRIORITY
7807,0,0.14600715,LOW PRIORITY
7822,0,0.0017734277,LOW PRIORITY
7828,0,0.009736026,LOW PRIORITY
7829,0,0.0019462958,LOW PRIORITY
7832,1,0.94267124,HIGH PRIORITY
7842,0,0.05620628,LOW PRIORITY
7848,0,0.057936423,LOW PRIORITY
7849,0,0.06305617,LOW PRIORITY
7851,0,0.05042736,LOW PRIORITY
7861,0,0.012935952,LOW PRIORITY
7872,1,0.9761406,HIGH PRIORITY
7873,0,0.018339047,LOW PRIORITY
7875,1,0.86995256,HIGH PRIORITY
7881,0,0.019640878,LOW PRIORITY
7892,0,0.035114888,LOW PRIORITY
7899,0,0.41440785,MEDIUM PRIORITY
7901,0,0.002890573,LOW PRIORITY
7912,0,0.08656808,LOW PRIORITY
7919,1,0.8968511,HIGH PRIORITY
7922,0,0.93253714,HIGH PRIORITY
7930,0,0.019524205,LOW PRIORITY
7937,0,0.0011502776,LOW PRIORITY
7938,0,0.0017408958,LOW PRIORITY
7943,0,0.005368457,LOW PRIORITY
7947,0,0.00039580566,LOW PRIORITY
7959,0,0.085750185,LOW PRIORITY
7960,0,0.00593618,LOW PRIORITY
7962,1,0.98396605,HIGH PRIORITY
7966,0,0.034256775,LOW PRIORITY
7972,0,0.018334018,LOW PRIORITY
7987,0,0.0021817228,LOW PRIORITY
7990,0,0.0114199165,LOW PRIORITY
7998,0,0.019064672,LOW PRIORITY
7999,1,0.9665954,HIGH PRIORITY
8008,0,0.009964237,LOW PRIORITY
8015,1,0.49404153,MEDIUM PRIORITY
8017,0,0.0011874998,LOW PRIORITY
8026,0,0.03938752,LOW PRIORITY
8029,1,0.9637883,HIGH PRIORITY
8036,0,0.035210066,LOW PRIORITY
8041,0,0.3526108,MEDIUM PRIORITY
8070,0,0.00072269933,LOW PRIORITY
8079,0,0.00090449804,LOW PRIORITY
8080,0,0.014198933,LOW PRIORITY
8082,1,0.0037414157,LOW PRIORITY
8086,0,0.012357115,LOW PRIORITY
8091,0,0.08125794,LOW PRIORITY
8093,0,0.005426776,LOW PRIORITY
8104,0,0.027186247,LOW PRIORITY
8132,0,0.18457846,LOW PRIORITY
8135,0,0.008535719,LOW PRIORITY
8140,0,0.014149359,LOW PRIORITY
8143,1,0.91087264,HIGH PRIORITY
8146,0,0.0027935423,LOW PRIORITY
8147,0,0.018458623,LOW PRIORITY
8148,0,0.031974845,LOW PRIORITY
8151,0,0.029733304,LOW PRIORITY
8159,0,0.1262654,LOW PRIORITY
8162,0,0.008255182,LOW PRIORITY
8164,0,0.32317573,MEDIUM PRIORITY
8175,0,0.0010783457,LOW PRIORITY
8180,0,0.006650371,LOW PRIORITY
8181,0,0.03709045,LOW PRIORITY
8182,0,0.017518278,LOW PRIORITY
8204,0,0.040999167,LOW PRIORITY
8207,0,0.0022060438,LOW PRIORITY
8210,0,0.0061443085,LOW PRIORITY
8212,0,0.030165508,LOW PRIORITY
8213,1,0.5336487,MEDIUM PRIORITY
8216,0,0.27796608,LOW PRIORITY
8230,0,0.023409765,LOW PRIORITY
8233,0,0.20955288,LOW PRIORITY
8234,1,0.62629247,HIGH PRIORITY
8235,0,0.012759692,LOW PRIORITY
8254,0,0.13416354,LOW PRIORITY
8268,0,0.037739072,LOW PRIORITY
8275,0,0.02295226,LOW PRIORITY
8278,0,0.28424147,LOW PRIORITY
8286,0,0.13735667,LOW PRIORITY
8299,0,0.010658187,LOW PRIORITY
8310,0,0.116729125,LOW PRIORITY
8312,0,0.0007848073,LOW PRIORITY
8314,0,0.49380633,MEDIUM PRIORITY
8315,0,0.00312835,LOW PRIORITY
8318,0,0.42325798,MEDIUM PRIORITY
8334,0,0.10911043,LOW PRIORITY
8341,1,0.5131864,MEDIUM PRIORITY
8346,1,0.7224322,HIGH PRIORITY
8360,0,0.0014125691,LOW PRIORITY
8362,1,0.99032974,HIGH PRIORITY
8369,0,0.012676654,LOW PRIORITY
8370,0,0.07770279,LOW PRIORITY
8372,0,0.0148160355,LOW PRIORITY
8373,0,0.00033287518,LOW PRIORITY
8375,0,0.005017192,LOW PRIORITY
8387,0,0.016177822,LOW PRIORITY
8395,1,0.9107984,HIGH PRIORITY
8397,0,0.008118985,LOW PRIORITY
8402,0,0.0030027523,LOW PRIORITY
8405,0,0.0010895557,LOW PRIORITY
8414,0,0.008171257,LOW PRIORITY
8416,0,0.02634476,LOW PRIORITY
8418,0,0.0077804546,LOW PRIORITY
8420,0,0.016764687,LOW PRIORITY
8427,0,0.32546824,MEDIUM PRIORITY
8430,0,0.0097515825,LOW PRIORITY
8432,0,0.2588334,LOW PRIORITY
8439,0,0.0011929362,LOW PRIORITY
8442,0,0.021276448,LOW PRIORITY
8443,1,0.9773192,HIGH PRIORITY
8461,0,0.010264798,LOW PRIORITY
8462,0,0.0837824,LOW PRIORITY
8475,0,0.015646527,LOW PRIORITY
8477,0,0.0057793884,LOW PRIORITY
8486,0,0.37008595,MEDIUM PRIORITY
8492,0,0.29575583,LOW PRIORITY
8504,0,0.011632726,LOW PRIORITY
8514,0,0.0018500517,LOW PRIORITY
8523,0,0.048494264,LOW PRIORITY
8524,1,0.9685865,HIGH PRIORITY
8527,0,0.013058795,LOW PRIORITY
8534,0,0.011391291,LOW PRIORITY
8537,1,0.9035905,HIGH PRIORITY
8541,0,9.568297e-05,LOW PRIORITY
8545,1,0.97302794,HIGH PRIORITY
8553,0,0.0020602557,LOW PRIORITY
8557,0,0.009406874,LOW PRIORITY
8560,0,0.0128153,LOW PRIORITY
8562,0,0.0024416312,LOW PRIORITY
8566,0,0.01031744,LOW PRIORITY
8581,0,0.40869418,MEDIUM PRIORITY
8584,0,0.011856779,LOW PRIORITY
8588,0,0.08101943,LOW PRIORITY
8594,0,0.019665422,LOW PRIORITY
8595,0,0.0042859283,LOW PRIORITY
8601,0,0.11377819,LOW PRIORITY
8602,0,0.002283143,LOW PRIORITY
8605,0,0.006426736,LOW PRIORITY
8614,0,0.0026316592,LOW PRIORITY
8619,0,0.0097515825,LOW PRIORITY
8624,0,0.015577804,LOW PRIORITY
8625,0,0.016295115,LOW PRIORITY
8629,0,0.0042758365,LOW PRIORITY
8643,0,0.15607777,LOW PRIORITY
8650,0,0.016354874,LOW PRIORITY
8652,0,0.1843217,LOW PRIORITY
8659,0,0.0026420888,LOW PRIORITY
8663,0,0.0005661365,LOW PRIORITY
8685,1,0.50282097,MEDIUM PRIORITY
8686,0,0.06841557,LOW PRIORITY
8687,0,0.0039710156,LOW PRIORITY
8690,0,0.028252577,LOW PRIORITY
8692,0,0.28564352,LOW PRIORITY
8700,0,0.0075740074,LOW PRIORITY
8702,0,0.1104376,LOW PRIORITY
8707,1,0.9522639,HIGH PRIORITY
8717,0,0.26871267,LOW PRIORITY
8720,0,0.012885721,LOW PRIORITY
8722,1,0.961103,HIGH PRIORITY
8724,0,0.012709652,LOW PRIORITY
8726,0,0.02614242,LOW PRIORITY
8727,0,0.0011605324,LOW PRIORITY
8732,1,0.6540413,HIGH PRIORITY
8737,0,0.0025671145,LOW PRIORITY
8746,0,0.0064616282,LOW PRIORITY
8749,0,0.002992277,LOW PRIORITY
8754,0,0.022773797,LOW PRIORITY
8755,0,0.42115936,MEDIUM PRIORITY
8773,0,0.3490979,MEDIUM PRIORITY
8775,0,0.012062846,LOW PRIORITY
8779,1,0.8713628,HIGH PRIORITY
8780,0,0.008191616,LOW PRIORITY
8783,0,0.020807695,LOW PRIORITY
8786,0,0.019904282,LOW PRIORITY
8789,0,0.00017449824,LOW PRIORITY
8799,0,0.27597395,LOW PRIORITY
8800,1,0.95720196,HIGH PRIORITY
8805,0,0.339476,MEDIUM PRIORITY
8812,0,0.047134433,LOW PRIORITY
8825,0,0.07503488,LOW PRIORITY
8832,0,0.29009724,LOW PRIORITY
8842,0,0.057917997,LOW PRIORITY
8852,0,0.020854512,LOW PRIORITY
8858,0,0.18203658,LOW PRIORITY
8867,0,0.02813969,LOW PRIORITY
8870,1,0.11733969,LOW PRIORITY
8876,0,0.17133588,LOW PRIORITY
8890,0,0.04544851,LOW PRIORITY
8895,0,0.22168973,LOW PRIORITY
8897,1,0.88529253,HIGH PRIORITY
8908,1,0.020310434,LOW PRIORITY
8910,1,0.9101853,HIGH PRIORITY
8911,0,0.06866023,LOW PRIORITY
8916,0,0.00027183694,LOW PRIORITY
8920,0,0.18852872,LOW PRIORITY
8923,1,0.9769284,HIGH PRIORITY
8925,0,0.017054556,LOW PRIORITY
8931,0,0.0021924993,LOW PRIORITY
8932,0,0.31348777,MEDIUM PRIORITY
8933,0,0.019854877,LOW PRIORITY
8939,0,0.05262176,LOW PRIORITY
8945,0,0.009658925,LOW PRIORITY
8952,0,0.027688479,LOW PRIORITY
8953,0,0.0052673216,LOW PRIORITY
8955,0,0.013302822,LOW PRIORITY
8957,0,0.093668774,LOW PRIORITY
8962,0,0.005567828,LOW PRIORITY
8969,0,0.005250417,LOW PRIORITY
8970,0,0.19461246,LOW PRIORITY
8975,0,0.3925692,MEDIUM PRIORITY
8977,0,0.011506749,LOW PRIORITY
8985,0,0.040642194,LOW PRIORITY
8996,0,0.8550034,HIGH PRIORITY
9010,1,0.9467114,HIGH PRIORITY
9014,0,0.0141118085,LOW PRIORITY
9029,0,0.011222115,LOW PRIORITY
9058,1,0.9950665,HIGH PRIORITY
9064,1,0.96790564,HIGH PRIORITY
9076,0,0.2386162,LOW PRIORITY
9080,0,0.37755284,MEDIUM PRIORITY
9081,0,0.0003816272,LOW PRIORITY
9094,1,0.34673917,MEDIUM PRIORITY
9097,0,0.009041339,LOW PRIORITY
9119,0,0.0015209321,LOW PRIORITY
9120,0,0.017918989,LOW PRIORITY
9121,1,0.9794763,HIGH PRIORITY
9135,0,0.014408498,LOW PRIORITY
9140,0,0.0016002435,LOW PRIORITY
9145,0,0.04545873,LOW PRIORITY
9150,0,0.039921418,LOW PRIORITY
9153,0,0.016136656,LOW PRIORITY
9166,0,0.0024142826,LOW PRIORITY
9167,0,0.014110701,LOW PRIORITY
9185,1,0.43623522,MEDIUM PRIORITY
9197,0,0.00084852416,LOW PRIORITY
9204,0,0.055510905,LOW PRIORITY
9206,0,0.021208951,LOW PRIORITY
9209,0,0.027452175,LOW PRIORITY
9212,0,0.09930368,LOW PRIORITY
9213,0,0.11956748,LOW PRIORITY
9214,0,0.0010017081,LOW PRIORITY
9215,0,0.21485421,LOW PRIORITY
9216,0,0.009179423,LOW PRIORITY
9220,1,0.9605758,HIGH PRIORITY
9224,0,0.26510647,LOW PRIORITY
9235,0,0.00185027,LOW PRIORITY
9239,0,0.0017582923,LOW PRIORITY
9240,0,0.00897055,LOW PRIORITY
9242,1,0.95579755,HIGH PRIORITY
9246,0,0.09113476,LOW PRIORITY
9256,0,0.06391329,LOW PRIORITY
9260,0,0.62037337,HIGH PRIORITY
9262,0,0.436017,MEDIUM PRIORITY
9264,0,0.2833376,LOW PRIORITY
9265,0,0.08937594,LOW PRIORITY
9274,0,0.18108134,LOW PRIORITY
9283,0,0.00044671842,LOW PRIORITY
9284,0,0.008277279,LOW PRIORITY
9286,0,0.04886251,LOW PRIORITY
9289,1,0.56668985,MEDIUM PRIORITY
9291,0,0.0024335566,LOW PRIORITY
9292,0,0.052951537,LOW PRIORITY
9298,0,0.011087233,LOW PRIORITY
9303,0,0.07141694,LOW PRIORITY
9305,0,0.14621462,LOW PRIORITY
9308,0,0.013077934,LOW PRIORITY
9316,0,0.0034089212,LOW PRIORITY
9323,1,0.73516786,HIGH PRIORITY
9336,0,0.011865984,LOW PRIORITY
9347,0,0.004608682,LOW PRIORITY
9349,0,0.012571251,LOW PRIORITY
9353,0,0.017805256,LOW PRIORITY
9360,0,0.08165335,LOW PRIORITY
9362,0,0.16057742,LOW PRIORITY
9365,0,0.5409207,MEDIUM PRIORITY
9369,1,0.67478883,HIGH PRIORITY
9370,0,0.028265344,LOW PRIORITY
9381,0,0.0034403165,LOW PRIORITY
9384,0,0.0034403165,LOW PRIORITY
9386,0,0.0012665404,LOW PRIORITY
9392,0,0.016740417,LOW PRIORITY
9396,0,0.11215459,LOW PRIORITY
9400,0,0.026779128,LOW PRIORITY
9405,1,0.66872704,HIGH PRIORITY
9422,0,0.0015569911,LOW PRIORITY
9423,0,0.0031403198,LOW PRIORITY
9426,0,0.0487144,LOW PRIORITY
9432,0,0.061071932,LOW PRIORITY
9449,0,0.024231685,LOW PRIORITY
9451,0,0.13552655,LOW PRIORITY
9460,0,0.030160708,LOW PRIORITY
9463,0,0.23426226,LOW PRIORITY
9467,0,0.0074026566,LOW PRIORITY
9477,0,0.0386443,LOW PRIORITY
9478,0,0.027214443,LOW PRIORITY
9481,0,0.015697319,LOW PRIORITY
9483,0,0.019111397,LOW PRIORITY
9485,0,0.0030399822,LOW PRIORITY
9491,0,0.010859557,LOW PRIORITY
9493,1,0.9972519,HIGH PRIORITY
9495,0,0.020668954,LOW PRIORITY
9499,0,0.037263438,LOW PRIORITY
9500,0,0.02375832,LOW PRIORITY
9503,0,0.23523891,LOW PRIORITY
9504,1,0.4295222,MEDIUM PRIORITY
9507,0,0.08085635,LOW PRIORITY
9516,1,0.89270043,HIGH PRIORITY
9523,0,0.0002640117,LOW PRIORITY
9529,1,0.70868325,HIGH PRIORITY
9530,0,0.011386792,LOW PRIORITY
9543,0,0.001748107,LOW PRIORITY
9553,0,0.0018092282,LOW PRIORITY
9559,0,0.008218153,LOW PRIORITY
9560,1,0.94781166,HIGH PRIORITY
9576,0,0.056576863,LOW PRIORITY
9579,0,0.007640854,LOW PRIORITY
9589,0,0.054968644,LOW PRIORITY
9592,0,0.020719681,LOW PRIORITY
9595,1,0.70627135,HIGH PRIORITY
9596,0,0.20792216,LOW PRIORITY
9597,0,0.09078969,LOW PRIORITY
9606,1,0.7984545,HIGH PRIORITY
9612,0,0.10408837,LOW PRIORITY
9617,0,0.002189096,LOW PRIORITY
9624,0,0.0028611978,LOW PRIORITY
9635,0,0.07313186,LOW PRIORITY
9645,0,0.11239263,LOW PRIORITY
9648,0,0.49386168,MEDIUM PRIORITY
9653,0,0.57363516,MEDIUM PRIORITY
9665,0,0.06540558,LOW PRIORITY
9668,0,0.6179067,HIGH PRIORITY
9671,1,0.3925692,MEDIUM PRIORITY
9672,0,0.008030612,LOW PRIORITY
9687,0,0.39579377,MEDIUM PRIORITY
9697,0,0.0036402976,LOW PRIORITY
9699,0,0.03045436,LOW PRIORITY
9701,0,0.015030813,LOW PRIORITY
9703,1,0.6744152,HIGH PRIORITY
9706,0,0.0068697967,LOW PRIORITY
9707,0,0.26989937,LOW PRIORITY
9710,0,0.12657388,LOW PRIORITY
9723,0,0.10820283,LOW PRIORITY
9725,0,0.19342625,LOW PRIORITY
9727,0,0.05767329,LOW PRIORITY
9729,0,0.045080107,LOW PRIORITY
9733,0,0.0837824,LOW PRIORITY
9736,0,0.09080831,LOW PRIORITY
9738,0,0.07431859,LOW PRIORITY
9739,0,0.16608182,LOW PRIORITY
9743,0,0.2587197,LOW PRIORITY
9750,0,0.36131287,MEDIUM PRIORITY
9757,0,0.101059124,LOW PRIORITY
9760,1,0.31622067,MEDIUM PRIORITY
9771,0,0.01248081,LOW PRIORITY
9780,0,0.028400583,LOW PRIORITY
9790,1,0.97036964,HIGH PRIORITY
9797,0,0.0014014089,LOW PRIORITY
9799,0,0.017599566,LOW PRIORITY
9805,0,0.007829131,LOW PRIORITY
9817,0,0.22092247,LOW PRIORITY
9826,1,0.94558704,HIGH PRIORITY
9829,0,0.015121565,LOW PRIORITY
9847,0,0.34673917,MEDIUM PRIORITY
9850,0,0.0047841454,LOW PRIORITY
9855,0,0.20106022,LOW PRIORITY
9860,0,0.09912505,LOW PRIORITY
9862,0,0.008071908,LOW PRIORITY
9888,0,0.08771076,LOW PRIORITY
9904,0,0.004148619,LOW PRIORITY
9905,0,0.09530702,LOW PRIORITY
9907,0,0.000910083,LOW PRIORITY
9909,1,0.056900762,LOW PRIORITY
9916,0,0.00656212,LOW PRIORITY
9923,0,0.38214198,MEDIUM PRIORITY
9925,0,0.064688765,LOW PRIORITY
9930,0,0.5258002,MEDIUM PRIORITY
9931,0,0.023147166,LOW PRIORITY
9937,0,0.0040608915,LOW PRIORITY
9938,0,0.014481419,LOW PRIORITY
9940,0,0.017081827,LOW PRIORITY
9949,0,0.022333229,LOW PRIORITY
