customer_id,age,income,education_rank,marital_clean,total_children,has_children,total_spend,total_purchases,avg_spend_per_purchase,recency,num_web_visits_month,campaign_engagement_rate,customer_tenure_days,web_purchase_ratio,deal_sensitivity,income_per_person,complain,response,conversion_probability,recommendation,segment,pipeline_run_ts
4653,46,42011.0,3,Married,1,1,189.0,12.0,15.75,46,8,0.0,4821,0.25,0.3333333333333333,21005.5,0,0,0.067107745,LOW PRIORITY,New,2026-06-08 06:33:37
4654,32,75114.0,3,Married,0,0,1253.0,19.0,65.94736842105263,40,2,0.0,4595,0.1578947368421052,0.0526315789473684,75114.0,0,0,0.0034267644,LOW PRIORITY,VIP,2026-06-08 06:33:37
4656,34,51250.0,2,Single,1,1,710.0,24.0,29.58333333333333,28,9,0.2,4817,0.4166666666666667,0.2083333333333333,25625.0,0,0,0.03175281,LOW PRIORITY,VIP,2026-06-08 06:33:37
4669,43,24480.0,1,Married,1,1,102.0,10.0,10.2,46,7,0.0,4864,0.3,0.3,12240.0,0,0,0.06667288,LOW PRIORITY,New,2026-06-08 06:33:37
4673,61,81300.0,5,Married,1,1,1241.0,21.0,59.095238095238095,17,5,0.2,4968,0.4761904761904761,0.1428571428571428,40650.0,0,1,0.92411685,HIGH PRIORITY,VIP,2026-06-08 06:33:37
4676,73,73705.0,4,Widow,2,1,1695.0,25.0,67.8,86,5,0.0,4477,0.36,0.08,24568.33333333333,0,0,0.0039184047,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4679,47,78710.0,4,Married,1,1,1092.0,28.0,39.0,42,4,0.0,4398,0.25,0.1071428571428571,39355.0,0,0,0.0028975715,LOW PRIORITY,VIP,2026-06-08 06:33:37
4682,66,51876.0,3,Married,0,0,310.0,13.0,23.846153846153847,88,1,0.0,4618,0.1538461538461538,0.0769230769230769,51876.0,0,0,0.0012881095,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4686,62,82571.0,5,Widow,0,0,1686.0,24.0,70.25,28,2,0.2,4449,0.25,0.0,82571.0,0,0,0.17493,LOW PRIORITY,VIP,2026-06-08 06:33:37
4687,66,80739.0,4,Married,0,0,1633.0,24.0,68.04166666666667,92,1,0.0,4763,0.125,0.0416666666666666,80739.0,0,0,0.009140041,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4690,71,50725.0,3,Married,1,1,586.0,21.0,27.904761904761905,45,8,0.0,4862,0.3809523809523809,0.1904761904761904,25362.5,0,0,0.03344222,LOW PRIORITY,VIP,2026-06-08 06:33:37
4692,48,7500.0,3,Married,1,1,71.0,12.0,5.916666666666667,19,9,0.2,5058,0.3333333333333333,0.4166666666666667,3750.0,0,1,0.96076053,HIGH PRIORITY,New,2026-06-08 06:33:37
4697,75,35416.0,4,Divorced,0,0,390.0,16.0,24.375,62,8,0.0,4742,0.4375,0.1875,35416.0,0,0,0.069193855,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4698,41,50150.0,5,Married,0,0,410.0,16.0,25.625,32,5,0.0,4735,0.3125,0.125,50150.0,0,0,0.034443017,LOW PRIORITY,New,2026-06-08 06:33:37
4702,60,61839.0,3,Single,0,0,1895.0,17.0,111.47058823529412,20,8,0.0,5047,0.2352941176470588,0.0588235294117647,61839.0,0,0,0.88323647,HIGH PRIORITY,VIP,2026-06-08 06:33:37
4706,58,34704.0,3,Single,1,1,40.0,5.0,8.0,65,5,0.0,4789,0.2,0.2,17352.0,0,0,0.034270473,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4712,33,20193.0,2,Married,0,0,82.0,7.0,11.714285714285714,18,4,0.0,4939,0.1428571428571428,0.1428571428571428,20193.0,0,0,0.0032422906,LOW PRIORITY,New,2026-06-08 06:33:37
4713,45,31605.0,5,Married,1,1,125.0,9.0,13.88888888888889,15,7,0.0,4945,0.2222222222222222,0.2222222222222222,15802.5,0,0,0.19641115,LOW PRIORITY,New,2026-06-08 06:33:37
4725,74,50616.0,5,Married,1,1,67.0,7.0,9.571428571428571,71,2,0.0,4438,0.1428571428571428,0.1428571428571428,25308.0,0,0,0.0010772778,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4741,50,65463.0,2,Married,1,1,562.0,19.0,29.57894736842105,17,5,0.2,4511,0.3157894736842105,0.1052631578947368,32731.5,0,0,0.05334157,LOW PRIORITY,VIP,2026-06-08 06:33:37
4743,55,56242.0,5,Married,1,1,971.0,28.0,34.67857142857143,72,6,0.0,4844,0.2857142857142857,0.1785714285714285,28121.0,0,0,0.048049897,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4749,56,58554.0,3,Married,2,1,586.0,22.0,26.63636363636364,55,7,0.0,5002,0.3636363636363636,0.2727272727272727,19518.0,0,0,0.26853904,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4754,58,33585.0,4,Married,1,1,122.0,7.0,17.428571428571427,91,4,0.0,4638,0.2857142857142857,0.1428571428571428,16792.5,0,0,0.0010398141,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4756,72,63998.0,2,Divorced,0,0,1168.0,25.0,46.72,42,4,0.0,4552,0.28,0.04,63998.0,0,1,0.547774,MEDIUM PRIORITY,VIP,2026-06-08 06:33:37
4764,72,40442.0,4,Married,2,1,169.0,12.0,14.083333333333334,52,7,0.0,5040,0.25,0.3333333333333333,13480.666666666666,0,1,0.61233556,HIGH PRIORITY,Loyal,2026-06-08 06:33:37
4767,59,70924.0,2,Married,0,0,1363.0,20.0,68.15,41,3,0.2,4444,0.3,0.05,70924.0,0,0,0.032292295,LOW PRIORITY,VIP,2026-06-08 06:33:37
4769,47,57954.0,4,Married,2,1,493.0,23.0,21.43478260869565,52,7,0.2,4372,0.3478260869565217,0.3043478260869565,19318.0,0,0,0.023401232,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4785,54,77622.0,5,Married,2,1,714.0,22.0,32.45454545454545,3,3,0.0,4437,0.2727272727272727,0.0909090909090909,25874.0,0,0,0.0115237385,LOW PRIORITY,VIP,2026-06-08 06:33:37
4786,47,75330.0,3,Married,2,1,1109.0,29.0,38.241379310344826,94,6,0.0,4994,0.3448275862068966,0.1379310344827586,25110.0,0,0,0.020924514,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4789,71,80812.0,3,Married,0,0,1677.0,18.0,93.16666666666669,95,2,0.6,4646,0.2222222222222222,0.0555555555555555,80812.0,0,0,0.11445351,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4790,66,79803.0,3,Divorced,1,1,868.0,13.0,66.76923076923077,54,1,0.0,4388,0.3076923076923077,0.0769230769230769,39901.5,0,0,0.0026078396,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4791,44,44964.0,3,Married,2,1,41.0,5.0,8.2,35,8,0.0,4921,0.2,0.2,14988.0,0,0,0.021458026,LOW PRIORITY,New,2026-06-08 06:33:37
4796,72,49638.0,3,Divorced,1,1,39.0,5.0,7.8,71,2,0.0,4432,0.2,0.2,24819.0,0,0,0.00078264595,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4808,68,15759.0,3,Married,0,0,17.0,4.0,4.25,12,7,0.0,4658,0.25,0.25,15759.0,0,0,0.04443792,LOW PRIORITY,New,2026-06-08 06:33:37
4817,68,22304.0,3,Divorced,0,0,18.0,4.0,4.5,91,8,0.0,5055,0.25,0.25,22304.0,0,0,0.034054805,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4827,68,54998.0,5,Single,1,1,455.0,20.0,22.75,3,4,0.0,4837,0.2,0.25,27499.0,0,1,0.21170372,LOW PRIORITY,VIP,2026-06-08 06:33:37
4828,70,79865.0,3,Divorced,1,1,792.0,21.0,37.71428571428572,12,1,0.0,4372,0.238095238095238,0.0476190476190476,39932.5,0,0,0.01970223,LOW PRIORITY,VIP,2026-06-08 06:33:37
4832,45,27244.0,3,Married,1,1,101.0,8.0,12.625,84,7,0.0,4475,0.25,0.25,13622.0,0,0,0.002211014,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4837,59,71322.0,5,Married,1,1,1305.0,28.0,46.60714285714285,57,4,0.0,4859,0.2857142857142857,0.0714285714285714,35661.0,0,0,0.0680996,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4838,46,22775.0,3,Married,1,1,15.0,4.0,3.75,40,8,0.0,4736,0.25,0.25,11387.5,0,0,0.01299862,LOW PRIORITY,New,2026-06-08 06:33:37
4843,72,75127.0,3,Single,0,0,833.0,19.0,43.8421052631579,92,1,0.0,4399,0.1052631578947368,0.0526315789473684,75127.0,0,0,0.0026934363,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4855,50,30351.0,5,Married,1,1,46.0,6.0,7.666666666666667,19,9,0.0,4749,0.5,0.1666666666666666,15175.5,0,1,0.1456639,LOW PRIORITY,New,2026-06-08 06:33:37
4856,67,82347.0,2,Married,0,0,1853.0,25.0,74.12,38,3,0.4,4961,0.28,0.04,82347.0,0,0,0.961103,HIGH PRIORITY,VIP,2026-06-08 06:33:37
4860,54,24206.0,3,Single,1,1,25.0,5.0,5.0,66,6,0.0,4839,0.2,0.2,12103.0,0,0,0.006430238,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4864,47,34380.0,3,Married,1,1,175.0,12.0,14.583333333333334,68,8,0.0,4784,0.3333333333333333,0.3333333333333333,17190.0,0,0,0.055212393,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4865,50,53367.0,4,Divorced,2,1,400.0,21.0,19.047619047619047,2,7,0.0,4663,0.238095238095238,0.3333333333333333,17789.0,0,1,0.8238336,HIGH PRIORITY,VIP,2026-06-08 06:33:37
4867,56,38236.0,5,Single,2,1,88.0,11.0,8.0,2,7,0.0,4643,0.2727272727272727,0.3636363636363636,12745.333333333334,0,0,0.369687,MEDIUM PRIORITY,New,2026-06-08 06:33:37
4877,51,38576.0,4,Married,1,1,41.0,5.0,8.2,2,7,0.0,4478,0.2,0.2,19288.0,0,0,0.15754886,LOW PRIORITY,New,2026-06-08 06:33:37
4887,48,55412.0,5,Divorced,2,1,63.0,6.0,10.5,65,5,0.0,4580,0.3333333333333333,0.1666666666666666,18470.666666666668,0,0,0.0069872793,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4910,57,68743.0,3,Divorced,0,0,2074.0,30.0,69.13333333333334,81,7,0.0,5029,0.3666666666666666,0.0333333333333333,68743.0,0,0,0.33738828,MEDIUM PRIORITY,At Risk,2026-06-08 06:33:37
4915,68,53230.0,2,Married,1,1,732.0,23.0,31.82608695652174,86,5,0.0,5056,0.217391304347826,0.1739130434782608,26615.0,0,0,0.018136954,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4927,53,16626.0,3,Married,2,1,68.0,9.0,7.555555555555555,76,9,0.0,4526,0.3333333333333333,0.3333333333333333,5542.0,0,0,0.01571271,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4931,47,157146.0,3,Married,0,0,1730.0,28.0,61.785714285714285,13,1,0.0,4787,0.0,0.0,157146.0,0,0,0.025631534,LOW PRIORITY,VIP,2026-06-08 06:33:37
4937,51,46094.0,2,Married,2,1,44.0,5.0,8.8,62,7,0.0,4380,0.2,0.2,15364.666666666666,0,0,0.0007277621,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4939,78,37760.0,3,Married,0,0,317.0,13.0,24.384615384615383,20,7,0.0,5028,0.3076923076923077,0.1538461538461538,37760.0,0,0,0.1843217,LOW PRIORITY,New,2026-06-08 06:33:37
4943,71,70503.0,3,Married,0,0,1727.0,16.0,107.9375,73,6,0.4,4998,0.125,0.0625,70503.0,0,0,0.15960705,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4944,65,71367.0,3,Married,0,0,777.0,17.0,45.70588235294117,24,2,0.0,4671,0.2352941176470588,0.0588235294117647,71367.0,0,0,0.021315869,LOW PRIORITY,VIP,2026-06-08 06:33:37
4945,71,53653.0,3,Widow,0,0,1210.0,28.0,43.21428571428572,29,6,0.0,4960,0.3571428571428571,0.0714285714285714,53653.0,0,0,0.68899244,HIGH PRIORITY,VIP,2026-06-08 06:33:37
4947,58,89572.0,2,Single,0,0,2059.0,24.0,85.79166666666667,44,4,0.4,5013,0.2916666666666667,0.0416666666666666,89572.0,0,1,0.9950765,HIGH PRIORITY,VIP,2026-06-08 06:33:37
4954,68,48195.0,3,Married,2,1,265.0,17.0,15.588235294117649,53,6,0.0,4520,0.2352941176470588,0.3529411764705882,16065.0,0,0,0.01628053,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4961,50,21255.0,4,Married,1,1,61.0,11.0,5.545454545454546,56,4,0.0,4520,0.1818181818181818,0.3636363636363636,10627.5,0,0,0.017862728,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4964,66,74250.0,5,Married,0,0,1158.0,18.0,64.33333333333333,90,1,0.0,4515,0.1111111111111111,0.0555555555555555,74250.0,0,0,0.0045717265,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4967,64,38201.0,5,Married,1,1,268.0,15.0,17.866666666666667,19,8,0.0,4818,0.3333333333333333,0.2666666666666666,19100.5,0,0,0.13528931,LOW PRIORITY,New,2026-06-08 06:33:37
4971,62,31497.0,5,Married,1,1,155.0,10.0,15.5,22,8,0.0,4931,0.3,0.2,15748.5,0,0,0.21836506,LOW PRIORITY,New,2026-06-08 06:33:37
4973,54,20587.0,3,Single,1,1,25.0,5.0,5.0,39,7,0.0,4410,0.2,0.2,10293.5,0,0,0.0023770933,LOW PRIORITY,New,2026-06-08 06:33:37
4974,54,83273.0,3,Single,3,1,1392.0,29.0,48.0,98,7,0.0,5003,0.1379310344827586,0.3448275862068966,20818.25,0,0,0.06575747,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4988,76,34469.0,5,Married,2,1,62.0,9.0,6.888888888888889,58,4,0.0,4417,0.1111111111111111,0.3333333333333333,11489.666666666666,0,0,0.0012926826,LOW PRIORITY,Loyal,2026-06-08 06:33:37
4990,70,59111.0,3,Married,0,0,869.0,21.0,41.38095238095238,90,7,0.0,4784,0.5238095238095238,0.0476190476190476,59111.0,0,0,0.015478971,LOW PRIORITY,At Risk,2026-06-08 06:33:37
4992,49,17459.0,4,Married,1,1,69.0,9.0,7.666666666666667,12,7,0.0,4644,0.3333333333333333,0.3333333333333333,8729.5,0,1,0.8484011,HIGH PRIORITY,New,2026-06-08 06:33:37
4994,81,77598.0,4,Single,0,0,1735.0,26.0,66.73076923076923,53,3,0.2,4632,0.2692307692307692,0.0384615384615384,77598.0,0,0,0.44907653,MEDIUM PRIORITY,At Risk,2026-06-08 06:33:37
4998,62,76081.0,3,Married,0,0,1033.0,14.0,73.78571428571429,85,2,0.2,4398,0.2857142857142857,0.0714285714285714,76081.0,0,0,0.0028561917,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5010,36,25008.0,3,Single,1,1,34.0,6.0,5.666666666666667,72,8,0.0,4508,0.1666666666666666,0.3333333333333333,12504.0,0,0,0.0053305593,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5011,61,68118.0,3,Divorced,1,1,928.0,23.0,40.34782608695652,51,6,0.0,4615,0.3478260869565217,0.0869565217391304,34059.0,0,0,0.0049071563,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5012,35,28691.0,3,Married,1,1,34.0,5.0,6.8,56,8,0.0,4721,0.2,0.2,14345.5,0,0,0.0025300258,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5015,48,34529.0,4,Married,1,1,162.0,9.0,18.0,94,7,0.0,5014,0.2222222222222222,0.2222222222222222,17264.5,0,0,0.07752596,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5025,45,48526.0,3,Single,1,1,135.0,8.0,16.875,32,3,0.0,4548,0.25,0.125,24263.0,0,0,0.0042029484,LOW PRIORITY,New,2026-06-08 06:33:37
5029,78,18100.0,3,Married,0,0,14.0,4.0,3.5,14,5,0.0,4688,0.0,0.25,18100.0,0,0,0.010359555,LOW PRIORITY,New,2026-06-08 06:33:37
5031,50,83145.0,3,Married,0,0,1833.0,26.0,70.5,14,2,0.2,5006,0.1923076923076923,0.0384615384615384,83145.0,0,1,0.5812358,MEDIUM PRIORITY,VIP,2026-06-08 06:33:37
5036,40,42710.0,5,Single,1,1,406.0,14.0,29.0,38,6,0.0,4939,0.2857142857142857,0.1428571428571428,21355.0,0,0,0.3194816,MEDIUM PRIORITY,New,2026-06-08 06:33:37
5043,73,26997.0,1,Married,0,0,434.0,13.0,33.38461538461539,89,7,0.0,4962,0.3076923076923077,0.1538461538461538,26997.0,0,0,0.059375066,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5046,66,78331.0,3,Divorced,1,1,1638.0,25.0,65.52,97,4,0.0,4518,0.4,0.08,39165.5,0,0,0.0066480367,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5048,53,42767.0,5,Single,2,1,131.0,7.0,18.714285714285715,53,8,0.0,4775,0.4285714285714285,0.1428571428571428,14255.666666666666,0,0,0.06457048,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5049,50,30351.0,5,Married,1,1,46.0,6.0,7.666666666666667,19,9,0.0,4749,0.5,0.1666666666666666,15175.5,0,0,0.1456639,LOW PRIORITY,New,2026-06-08 06:33:37
5057,63,61794.0,4,Married,1,1,611.0,20.0,30.55,74,2,0.0,4649,0.2,0.1,30897.0,0,0,0.0011335469,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5062,61,54072.0,5,Married,2,1,39.0,5.0,7.8,71,8,0.0,4698,0.4,0.2,18024.0,0,0,0.010636191,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5063,47,28769.0,3,Single,1,1,191.0,12.0,15.916666666666666,76,9,0.0,4919,0.3333333333333333,0.25,14384.5,0,0,0.06208515,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5067,30,80134.0,3,Married,0,0,1378.0,21.0,65.61904761904762,11,5,0.8,4496,0.0952380952380952,0.0476190476190476,80134.0,0,0,0.24084303,LOW PRIORITY,VIP,2026-06-08 06:33:37
5068,53,22804.0,3,Single,1,1,26.0,5.0,5.2,75,9,0.0,4694,0.4,0.2,11402.0,0,0,0.0033615222,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5074,38,28072.0,4,Married,1,1,47.0,5.0,9.4,10,7,0.0,4717,0.2,0.2,14036.0,0,0,0.16699064,LOW PRIORITY,New,2026-06-08 06:33:37
5077,45,77298.0,3,Married,1,1,969.0,24.0,40.375,46,3,0.0,4600,0.25,0.0416666666666666,38649.0,0,0,0.0008862455,LOW PRIORITY,VIP,2026-06-08 06:33:37
5079,53,51381.5,3,Married,2,1,97.0,10.0,9.7,82,8,0.0,4844,0.2,0.4,17127.166666666668,0,0,0.0060925246,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5080,31,70515.0,3,Single,0,0,1258.0,17.0,74.0,12,2,0.0,4612,0.3529411764705882,0.0588235294117647,70515.0,0,1,0.49419785,MEDIUM PRIORITY,VIP,2026-06-08 06:33:37
5081,57,47821.0,2,Married,2,1,47.0,5.0,9.4,54,8,0.0,4613,0.2,0.2,15940.333333333334,0,0,0.0022781466,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5084,49,58330.0,3,Widow,1,1,1064.0,24.0,44.333333333333336,87,4,0.0,4547,0.25,0.0416666666666666,29165.0,0,0,0.0007109786,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5092,75,51569.0,5,Widow,1,1,467.0,19.0,24.57894736842105,39,8,0.2,4863,0.3684210526315789,0.2105263157894736,25784.5,0,1,0.7151012,HIGH PRIORITY,VIP,2026-06-08 06:33:37
5093,50,25509.0,5,Divorced,1,1,101.0,9.0,11.22222222222222,15,9,0.0,5010,0.3333333333333333,0.3333333333333333,12754.5,0,1,0.9685865,HIGH PRIORITY,New,2026-06-08 06:33:37
5107,51,35860.0,5,Divorced,2,1,49.0,6.0,8.166666666666666,37,5,0.2,4402,0.1666666666666666,0.3333333333333333,11953.333333333334,0,0,0.47278175,MEDIUM PRIORITY,New,2026-06-08 06:33:37
5113,53,86979.0,5,Divorced,0,0,1702.0,16.0,106.375,67,2,0.2,4595,0.3125,0.0625,86979.0,0,1,0.8966222,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
5114,59,74806.0,4,Married,1,1,965.0,16.0,60.3125,1,4,0.0,4918,0.3125,0.125,37403.0,0,0,0.13799666,LOW PRIORITY,VIP,2026-06-08 06:33:37
5117,61,32632.0,2,Married,0,0,576.0,18.0,32.0,32,5,0.0,5057,0.2222222222222222,0.1111111111111111,32632.0,0,0,0.05871026,LOW PRIORITY,VIP,2026-06-08 06:33:37
5120,42,66664.0,2,Married,0,0,1289.0,19.0,67.84210526315789,78,3,0.0,5003,0.2631578947368421,0.0526315789473684,66664.0,0,0,0.021084609,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5121,47,56628.0,3,Single,1,1,761.0,20.0,38.05,30,5,0.2,4461,0.35,0.1,28314.0,0,0,0.043472614,LOW PRIORITY,VIP,2026-06-08 06:33:37
5123,73,27450.0,4,Married,0,0,143.0,7.0,20.428571428571427,57,7,0.0,4801,0.2857142857142857,0.1428571428571428,27450.0,0,0,0.038920518,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5125,64,79530.0,3,Married,0,0,1348.0,26.0,51.84615384615385,64,2,0.0,4769,0.1538461538461538,0.0384615384615384,79530.0,0,0,0.01635416,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5136,51,65333.0,3,Single,1,1,798.0,28.0,28.5,58,6,0.4,4524,0.3214285714285714,0.25,32666.5,0,0,0.06625825,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5138,74,28320.0,3,Married,1,1,43.0,5.0,8.6,68,8,0.0,4892,0.2,0.2,14160.0,0,0,0.011602063,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5140,39,64355.0,5,Married,1,1,1445.0,21.0,68.80952380952381,66,8,0.0,5035,0.1904761904761904,0.0952380952380952,32177.5,0,0,0.024535872,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5147,76,90842.0,3,Single,0,0,1424.0,27.0,52.74074074074074,57,1,0.0,4696,0.1481481481481481,0.037037037037037,90842.0,0,0,0.5983044,MEDIUM PRIORITY,At Risk,2026-06-08 06:33:37
5150,45,20194.0,1,Single,1,1,47.0,7.0,6.714285714285714,64,6,0.0,4920,0.2857142857142857,0.2857142857142857,10097.0,0,0,0.06388276,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5153,57,77766.0,5,Married,1,1,1529.0,34.0,44.97058823529412,97,6,0.2,4853,0.3235294117647059,0.0588235294117647,38883.0,0,1,0.8538721,HIGH PRIORITY,At Risk,2026-06-08 06:33:37
5154,52,37760.0,4,Divorced,1,1,54.0,6.0,9.0,54,6,0.0,4683,0.3333333333333333,0.1666666666666666,18880.0,0,0,0.045217283,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5156,54,62466.0,2,Married,1,1,889.0,26.0,34.19230769230769,13,4,0.0,4526,0.2307692307692307,0.1923076923076923,31233.0,0,0,0.008028006,LOW PRIORITY,VIP,2026-06-08 06:33:37
5172,48,65104.0,4,Married,1,1,1053.0,17.0,61.94117647058823,4,7,0.0,4588,0.1764705882352941,0.1176470588235294,32552.0,0,0,0.25637037,LOW PRIORITY,VIP,2026-06-08 06:33:37
5176,36,29604.0,3,Married,1,1,53.0,5.0,10.6,88,9,0.2,4564,0.2,0.2,14802.0,0,0,0.0017916083,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5177,50,58494.0,4,Married,1,1,396.0,16.0,24.75,56,6,0.0,4560,0.375,0.125,29247.0,0,0,0.0045755645,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5180,56,50616.0,5,Divorced,1,1,149.0,10.0,14.9,56,7,0.0,4433,0.4,0.2,25308.0,0,0,0.0065115825,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5181,42,24367.0,1,Single,1,1,24.0,4.0,6.0,58,9,0.0,4827,0.25,0.25,12183.5,0,0,0.012752534,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5184,29,34824.0,3,Single,0,0,23.0,4.0,5.75,65,6,0.0,4456,0.25,0.25,34824.0,0,0,0.00312835,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5185,69,74268.0,3,Married,0,0,892.0,13.0,68.61538461538461,83,2,0.0,4861,0.3076923076923077,0.0769230769230769,74268.0,0,0,0.013750828,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5186,69,58482.0,5,Married,1,1,731.0,22.0,33.22727272727273,59,6,0.2,4470,0.3181818181818182,0.0909090909090909,29241.0,0,0,0.012882775,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5204,53,74538.0,3,Married,0,0,1461.0,22.0,66.4090909090909,21,3,0.2,4726,0.3636363636363636,0.0454545454545454,74538.0,0,1,0.81074923,HIGH PRIORITY,VIP,2026-06-08 06:33:37
5207,61,53378.0,5,Married,2,1,793.0,29.0,27.344827586206897,41,8,0.0,5004,0.3103448275862069,0.3448275862068966,17792.666666666668,0,1,0.6007724,HIGH PRIORITY,VIP,2026-06-08 06:33:37
5209,70,50002.0,3,Divorced,1,1,638.0,19.0,33.578947368421055,21,7,0.0,4738,0.4210526315789473,0.1052631578947368,25001.0,0,0,0.02767091,LOW PRIORITY,VIP,2026-06-08 06:33:37
5221,67,52852.0,3,Married,1,1,879.0,26.0,33.80769230769231,93,8,0.2,4936,0.3846153846153846,0.1538461538461538,26426.0,0,0,0.065416,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5223,58,45903.0,4,Married,1,1,66.0,8.0,8.25,80,4,0.0,4428,0.25,0.25,22951.5,0,0,0.001103034,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5229,55,54132.0,5,Married,1,1,42.0,5.0,8.4,81,7,0.0,4494,0.2,0.2,27066.0,0,0,0.002096191,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5231,50,45894.0,2,Married,2,1,51.0,5.0,10.2,15,5,0.0,4483,0.2,0.2,15298.0,0,0,0.005572749,LOW PRIORITY,New,2026-06-08 06:33:37
5232,59,69139.0,3,Married,1,1,227.0,11.0,20.63636363636364,23,4,0.0,4514,0.3636363636363636,0.0909090909090909,34569.5,0,0,0.0017757855,LOW PRIORITY,New,2026-06-08 06:33:37
5234,57,30753.0,2,Married,2,1,81.0,7.0,11.571428571428571,85,5,0.0,4714,0.1428571428571428,0.2857142857142857,10251.0,0,0,0.0013184871,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5236,45,77568.0,3,Married,1,1,2194.0,21.0,104.47619047619048,30,5,0.6,5034,0.4761904761904761,0.0476190476190476,38784.0,0,0,0.99225676,HIGH PRIORITY,VIP,2026-06-08 06:33:37
5237,74,48767.0,5,Single,3,1,63.0,9.0,7.0,79,5,0.0,4540,0.2222222222222222,0.3333333333333333,12191.75,0,0,0.0033049532,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5247,69,38725.0,5,Married,2,1,45.0,7.0,6.428571428571429,52,4,0.0,4411,0.1428571428571428,0.2857142857142857,12908.333333333334,0,0,0.0007703431,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5250,81,51381.5,4,Widow,0,0,1564.0,22.0,71.0909090909091,75,1,0.2,4603,0.2272727272727272,0.0454545454545454,51381.5,0,1,0.12233713,LOW PRIORITY,At Risk,2026-06-08 06:33:37
5252,55,23910.0,3,Divorced,1,1,67.0,6.0,11.166666666666666,80,7,0.0,4972,0.3333333333333333,0.1666666666666666,11955.0,0,0,0.115269855,LOW PRIORITY,Loyal,2026-06-08 06:33:37
5253,68,54603.0,4,Married,2,1,227.0,16.0,14.1875,85,7,0.0,4716,0.25,0.375,18201.0,0,0,0.030509511,LOW PRIORITY,Loyal,2026-06-08 06:33:37
