customer_id,age,income,total_spend,total_purchases,avg_spend_per_purchase,web_purchase_ratio,deal_sensitivity,recency,num_web_visits_month,campaign_engagement_rate,total_children,has_children,customer_tenure_days,income_per_person,education_rank,marital_clean,complain,response
5394,45,16014.0,38.0,10.0,3.8,0.1,0.4,42,3,0.0,2,1,4836,5338.0,1,Single,0,0
5396,36,68487.0,1366.0,30.0,45.53333333333333,0.3,0.03333333333333333,48,4,0.0,0,0,4899,68487.0,3,Married,0,0
5407,70,53103.0,1085.0,28.0,38.75,0.35714285714285715,0.17857142857142858,70,7,0.2,1,1,4657,26551.5,3,Married,0,0
5423,41,28359.0,16.0,4.0,4.0,0.25,0.25,35,7,0.0,1,1,4612,14179.5,3,Married,0,0
5424,41,39922.0,156.0,9.0,17.333333333333332,0.3333333333333333,0.2222222222222222,30,8,0.0,1,1,4867,19961.0,3,Married,0,0
5429,76,45579.0,183.0,10.0,18.3,0.4,0.1,10,6,0.0,1,1,4680,22789.5,5,Married,0,0
5430,68,54450.0,684.0,31.0,22.06451612903226,0.2903225806451613,0.3870967741935484,0,8,0.0,2,1,5020,18150.0,3,Married,0,0
5441,59,54111.0,388.0,15.0,25.866666666666667,0.3333333333333333,0.13333333333333333,97,5,0.0,1,1,4675,27055.5,5,Widow,0,0
5453,68,90226.0,2352.0,24.0,98.0,0.16666666666666666,0.041666666666666664,26,2,0.2,0,0,5008,90226.0,4,Married,0,0
5454,45,45057.0,50.0,6.0,8.333333333333334,0.3333333333333333,0.16666666666666666,80,5,0.0,1,1,4577,22528.5,4,Married,0,0
5455,53,32011.0,122.0,10.0,12.2,0.2,0.3,89,7,0.0,1,1,4678,16005.5,5,Married,0,0
5462,50,67445.0,1174.0,32.0,36.6875,0.28125,0.15625,63,6,0.0,1,1,5053,33722.5,3,Married,0,0
5474,54,43020.0,223.0,12.0,18.583333333333332,0.3333333333333333,0.25,79,6,0.0,1,1,4578,21510.0,3,Single,0,0
5491,73,47352.0,319.0,16.0,19.9375,0.375,0.25,70,7,0.0,1,1,4811,23676.0,4,Married,0,0
5493,48,39356.0,23.0,4.0,5.75,0.25,0.25,21,6,0.2,2,1,4469,13118.666666666666,3,Married,0,0
5510,47,43263.0,441.0,16.0,27.5625,0.3125,0.1875,2,5,0.0,1,1,4952,21631.5,4,Married,0,0
5512,47,55842.0,518.0,17.0,30.470588235294116,0.4117647058823529,0.058823529411764705,19,5,0.0,1,1,4404,27921.0,4,Married,0,0
5513,58,37758.0,40.0,6.0,6.666666666666667,0.16666666666666666,0.3333333333333333,49,8,0.0,2,1,5000,12586.0,3,Married,0,0
5517,55,25293.0,37.0,5.0,7.4,0.2,0.2,51,8,0.0,1,1,4654,12646.5,3,Married,0,0
5519,68,64090.0,797.0,20.0,39.85,0.3,0.05,8,5,0.0,1,1,4693,32045.0,3,Married,0,1
5524,67,58138.0,1617.0,25.0,64.68,0.32,0.12,58,7,0.0,0,0,5030,58138.0,3,Single,0,1
5527,37,22434.0,58.0,7.0,8.285714285714286,0.2857142857142857,0.2857142857142857,25,8,0.0,1,1,4868,11217.0,3,Married,0,0
5529,78,64014.0,444.0,22.0,20.181818181818183,0.36363636363636365,0.3181818181818182,56,7,0.2,3,1,4386,16003.5,5,Married,0,0
5534,49,47808.0,224.0,10.0,22.4,0.3,0.2,30,7,0.2,1,1,4619,23904.0,4,Married,0,0
5536,65,87771.0,1957.0,20.0,97.85,0.25,0.05,61,6,0.8,1,1,4770,43885.5,3,Married,0,1
5538,49,83829.0,1862.0,17.0,109.52941176470588,0.23529411764705882,0.0,78,1,0.6,0,0,4631,83829.0,3,Divorced,0,1
5543,58,57811.0,802.0,25.0,32.08,0.28,0.2,49,5,0.2,1,1,4737,28905.5,3,Married,0,0
5544,54,67384.0,1490.0,22.0,67.72727272727273,0.3181818181818182,0.09090909090909091,32,5,0.2,1,1,4963,33692.0,3,Single,0,0
5545,52,78075.0,988.0,14.0,70.57142857142857,0.21428571428571427,0.07142857142857142,72,1,0.0,0,0,4452,78075.0,5,Married,0,0
5547,42,84169.0,1919.0,20.0,95.95,0.35,0.05,9,3,0.4,0,0,4693,84169.0,5,Married,0,1
5552,61,48721.0,293.0,17.0,17.235294117647058,0.23529411764705882,0.35294117647058826,50,6,0.0,2,1,4779,16240.333333333334,4,Divorced,0,0
5555,49,153924.0,6.0,0.0,0.0,0.0,0.0,81,0,0.0,0,0,4509,153924.0,3,Divorced,0,0
5558,70,90933.0,1685.0,15.0,112.33333333333333,0.26666666666666666,0.06666666666666667,90,1,0.2,0,0,4457,90933.0,5,Single,0,0
5562,50,60093.0,735.0,21.0,35.0,0.3333333333333333,0.09523809523809523,92,6,0.0,1,1,4735,30046.5,3,Married,0,0
5564,55,62882.0,1338.0,20.0,66.9,0.35,0.1,26,4,0.0,1,1,5056,31441.0,3,Married,0,0
5577,41,43776.0,23.0,4.0,5.75,0.25,0.25,77,6,0.0,1,1,4424,21888.0,3,Married,0,0
5585,52,21359.0,48.0,7.0,6.857142857142857,0.2857142857142857,0.2857142857142857,1,8,0.0,1,1,4802,10679.5,3,Single,0,1
5589,60,51983.0,793.0,24.0,33.041666666666664,0.375,0.125,95,7,0.0,1,1,5034,25991.5,3,Divorced,0,0
5596,68,58821.0,728.0,21.0,34.666666666666664,0.42857142857142855,0.047619047619047616,44,6,0.0,1,1,4627,29410.5,2,Married,0,0
5602,35,66973.0,1282.0,28.0,45.785714285714285,0.2857142857142857,0.03571428571428571,98,3,0.0,0,0,4775,66973.0,5,Married,0,0
5610,59,33456.0,36.0,6.0,6.0,0.16666666666666666,0.3333333333333333,58,7,0.0,2,1,4436,11152.0,3,Married,0,0
5621,55,48752.0,316.0,17.0,18.58823529411765,0.35294117647058826,0.29411764705882354,8,9,0.0,2,1,4931,16250.666666666666,3,Married,0,1
5623,44,31535.0,51.0,5.0,10.2,0.2,0.2,95,7,0.2,1,1,4643,15767.5,4,Married,0,0
5626,60,61798.0,463.0,16.0,28.9375,0.25,0.0625,13,4,0.0,0,0,4585,61798.0,5,Single,0,0
5628,42,61416.0,1665.0,24.0,69.375,0.4166666666666667,0.041666666666666664,25,6,0.2,0,0,4873,61416.0,3,Married,0,0
5631,33,49767.0,692.0,18.0,38.44444444444444,0.2777777777777778,0.05555555555555555,92,4,0.0,0,0,4790,49767.0,3,Single,0,0
5633,44,50183.0,231.0,17.0,13.588235294117647,0.17647058823529413,0.4117647058823529,47,5,0.0,2,1,4371,16727.666666666668,3,Married,0,0
5636,61,30983.0,167.0,8.0,20.875,0.5,0.125,50,8,0.0,0,0,4964,30983.0,3,Single,0,1
5642,45,62499.0,222.0,12.0,18.5,0.25,0.16666666666666666,0,4,0.0,1,1,4569,31249.5,4,Married,0,0
5644,67,42213.0,363.0,15.0,24.2,0.3333333333333333,0.13333333333333333,96,7,0.2,1,1,4627,21106.5,3,Married,0,0
5654,52,36026.0,61.0,7.0,8.714285714285714,0.2857142857142857,0.2857142857142857,34,6,0.0,3,1,4472,9006.5,3,Married,0,0
5667,60,60896.0,1701.0,26.0,65.42307692307692,0.34615384615384615,0.11538461538461539,90,6,0.0,1,1,4993,30448.0,5,Married,0,1
5675,64,50611.0,493.0,22.0,22.40909090909091,0.18181818181818182,0.2727272727272727,98,6,0.2,1,1,5000,25305.5,5,Divorced,0,0
5680,40,35684.0,30.0,5.0,6.0,0.2,0.2,66,6,0.0,1,1,4435,17842.0,2,Married,0,0
5682,71,64108.0,1099.0,30.0,36.63333333333333,0.2,0.13333333333333333,8,5,0.0,1,1,4830,32054.0,5,Single,0,0
5684,53,44635.0,68.0,7.0,9.714285714285714,0.2857142857142857,0.2857142857142857,25,7,0.0,2,1,4628,14878.333333333334,4,Divorced,0,0
5687,44,81702.0,1633.0,27.0,60.48148148148148,0.25925925925925924,0.037037037037037035,98,3,0.0,0,0,5011,81702.0,3,Divorced,0,0
5692,35,25443.0,32.0,5.0,6.4,0.2,0.2,82,8,0.0,1,1,4921,12721.5,1,Married,0,0
5710,54,40548.0,120.0,9.0,13.333333333333334,0.2222222222222222,0.2222222222222222,31,5,0.2,1,1,4994,20274.0,3,Married,0,0
5718,74,80763.0,1415.0,23.0,61.52173913043478,0.21739130434782608,0.043478260869565216,17,3,0.4,0,0,4685,80763.0,3,Married,0,1
5721,68,84117.0,1566.0,24.0,65.25,0.2916666666666667,0.041666666666666664,60,2,0.2,0,0,4416,84117.0,5,Married,0,0
5723,48,49187.0,116.0,8.0,14.5,0.125,0.125,63,2,0.0,1,1,4536,24593.5,5,Married,0,0
5726,41,31788.0,60.0,10.0,6.0,0.3,0.3,15,5,0.0,1,1,4468,15894.0,4,Single,1,0
5731,41,27100.0,37.0,5.0,7.4,0.2,0.2,64,7,0.0,1,1,4817,13550.0,4,Married,0,0
5734,50,61917.0,91.0,7.0,13.0,0.2857142857142857,0.14285714285714285,83,5,0.0,2,1,4588,20639.0,5,Married,0,0
5735,33,90638.0,2525.0,18.0,140.27777777777777,0.16666666666666666,0.05555555555555555,29,1,0.2,0,0,4503,90638.0,4,Single,0,0
5740,54,25959.0,56.0,7.0,8.0,0.14285714285714285,0.2857142857142857,1,6,0.0,2,1,4867,8653.0,2,Divorced,0,1
5748,59,59754.0,475.0,16.0,29.6875,0.3125,0.1875,96,5,0.0,1,1,4942,29877.0,3,Married,0,1
5751,51,31163.0,38.0,5.0,7.6,0.2,0.2,54,6,0.0,1,1,4503,15581.5,2,Divorced,0,0
5756,41,39453.0,55.0,7.0,7.857142857142857,0.2857142857142857,0.2857142857142857,64,6,0.0,1,1,4454,19726.5,3,Married,0,0
5758,42,65169.0,1189.0,28.0,42.464285714285715,0.35714285714285715,0.03571428571428571,23,6,0.8,0,0,4533,65169.0,3,Married,0,1
5763,52,49854.0,380.0,18.0,21.11111111111111,0.3333333333333333,0.2777777777777778,63,6,0.0,1,1,4598,24927.0,4,Married,0,0
5782,42,58582.0,763.0,22.0,34.68181818181818,0.4090909090909091,0.09090909090909091,15,5,0.2,1,1,4641,29291.0,2,Married,0,0
5788,52,46053.0,209.0,12.0,17.416666666666668,0.25,0.25,46,5,0.0,1,1,4864,23026.5,3,Married,0,0
5790,39,31158.0,72.0,7.0,10.285714285714286,0.2857142857142857,0.2857142857142857,62,8,0.0,1,1,4885,15579.0,3,Married,0,0
5794,50,46374.0,446.0,18.0,24.77777777777778,0.3888888888888889,0.16666666666666666,1,8,0.4,1,1,4471,23187.0,5,Married,0,1
5796,61,77437.0,1125.0,23.0,48.91304347826087,0.17391304347826086,0.043478260869565216,70,1,0.2,0,0,4582,77437.0,3,Married,0,0
5798,51,51381.5,985.0,15.0,65.66666666666667,0.13333333333333333,0.06666666666666667,87,1,0.0,0,0,4585,51381.5,4,Married,0,0
5802,52,14188.0,75.0,7.0,10.714285714285714,0.2857142857142857,0.14285714285714285,40,6,0.0,0,0,4853,14188.0,1,Married,0,0
5823,54,32303.0,39.0,7.0,5.571428571428571,0.14285714285714285,0.2857142857142857,63,5,0.0,1,1,4480,16151.5,5,Single,0,0
5824,52,34578.0,8.0,4.0,2.0,0.25,0.25,1,6,0.0,3,1,4446,8644.5,5,Married,0,0
5827,66,35246.0,62.0,11.0,5.636363636363637,0.2727272727272727,0.36363636363636365,53,5,0.0,2,1,4441,11748.666666666666,3,Divorced,0,0
5830,52,86857.0,2114.0,22.0,96.0909090909091,0.22727272727272727,0.045454545454545456,96,2,0.0,0,0,5022,86857.0,5,Single,0,1
5831,57,77870.0,1815.0,18.0,100.83333333333333,0.2777777777777778,0.16666666666666666,93,8,0.4,1,1,5043,38935.0,3,Married,0,1
5832,64,92556.0,1263.0,21.0,60.142857142857146,0.14285714285714285,0.0,32,0,0.0,0,0,4437,92556.0,2,Married,0,0
5835,48,14849.0,65.0,9.0,7.222222222222222,0.2222222222222222,0.3333333333333333,39,8,0.0,1,1,4729,7424.5,5,Divorced,0,0
5837,57,51479.0,494.0,22.0,22.454545454545453,0.2727272727272727,0.3181818181818182,67,7,0.0,2,1,4915,17159.666666666668,3,Married,0,0
5841,58,60894.0,832.0,26.0,32.0,0.38461538461538464,0.19230769230769232,61,7,0.0,1,1,4733,30447.0,3,Married,0,0
5846,47,40246.0,13.0,4.0,3.25,0.25,0.25,68,6,0.0,1,1,4924,20123.0,3,Divorced,0,0
5847,55,69901.0,882.0,23.0,38.34782608695652,0.30434782608695654,0.13043478260869565,95,5,0.0,1,1,4763,34950.5,3,Divorced,0,0
5848,54,81205.0,2009.0,19.0,105.73684210526316,0.2631578947368421,0.05263157894736842,43,2,0.6,0,0,4534,81205.0,3,Married,0,1
5863,71,47703.0,655.0,21.0,31.19047619047619,0.2857142857142857,0.19047619047619047,95,5,0.0,1,1,4763,23851.5,3,Married,0,0
5866,50,48186.0,219.0,12.0,18.25,0.3333333333333333,0.25,39,7,0.0,1,1,4468,24093.0,3,Married,0,0
5868,44,19107.0,46.0,6.0,7.666666666666667,0.16666666666666666,0.3333333333333333,49,7,0.0,1,1,4678,9553.5,3,Married,0,0
5871,45,24401.0,467.0,16.0,29.1875,0.375,0.1875,98,8,0.0,0,0,5034,24401.0,4,Married,0,0
5872,73,60689.0,639.0,22.0,29.045454545454547,0.18181818181818182,0.18181818181818182,23,3,0.0,1,1,4760,30344.5,3,Single,0,0
5883,52,77981.0,664.0,21.0,31.61904761904762,0.3333333333333333,0.14285714285714285,78,5,0.0,1,1,4766,38990.5,3,Married,0,0
5885,51,35688.0,211.0,16.0,13.1875,0.25,0.4375,94,8,0.0,3,1,5043,8922.0,2,Married,0,0
5892,44,34968.0,221.0,17.0,13.0,0.17647058823529413,0.4117647058823529,11,7,0.0,1,1,4812,17484.0,3,Married,0,0
5896,37,73395.0,397.0,15.0,26.466666666666665,0.26666666666666666,0.06666666666666667,94,2,0.0,0,0,4470,73395.0,4,Married,0,0
5899,74,5648.0,49.0,2.0,24.5,0.5,0.5,68,20,0.2,2,1,4475,1882.6666666666667,5,Married,0,0
5907,72,33444.0,18.0,4.0,4.5,0.25,0.25,24,8,0.0,2,1,4970,11148.0,4,Married,0,0
5909,60,58512.0,1171.0,20.0,58.55,0.15,0.25,25,8,0.0,1,1,4650,29256.0,3,Married,0,0
5922,50,40344.0,218.0,12.0,18.166666666666668,0.3333333333333333,0.16666666666666666,48,7,0.0,1,1,4626,20172.0,5,Married,0,0
5929,51,37401.0,48.0,7.0,6.857142857142857,0.2857142857142857,0.2857142857142857,14,7,0.0,1,1,4421,18700.5,5,Married,0,0
5935,68,55284.0,764.0,23.0,33.21739130434783,0.30434782608695654,0.13043478260869565,60,5,0.0,1,1,4919,27642.0,4,Single,0,0
5939,53,38232.0,122.0,11.0,11.090909090909092,0.2727272727272727,0.36363636363636365,84,5,0.0,2,1,4530,12744.0,3,Married,0,0
5948,49,57338.0,237.0,12.0,19.75,0.3333333333333333,0.16666666666666666,96,5,0.0,1,1,4428,28669.0,3,Single,0,0
5954,52,42618.0,192.0,11.0,17.454545454545453,0.45454545454545453,0.18181818181818182,92,8,0.0,1,1,4630,21309.0,4,Divorced,0,0
5955,62,72025.0,1932.0,16.0,120.75,0.25,0.0625,27,3,0.0,0,0,4956,72025.0,3,Married,0,0
5956,76,45072.0,284.0,16.0,17.75,0.375,0.3125,74,8,0.0,3,1,4623,11268.0,5,Divorced,0,0
5959,56,35893.0,199.0,15.0,13.266666666666667,0.2,0.4,80,8,0.0,2,1,4989,11964.333333333334,3,Single,0,0
5961,46,42693.0,57.0,5.0,11.4,0.2,0.2,29,5,0.0,1,1,4389,21346.5,3,Married,0,0
5966,50,45207.0,215.0,15.0,14.333333333333334,0.2,0.3333333333333333,64,6,0.2,2,1,4963,15069.0,5,Married,0,0
5967,72,33402.0,70.0,9.0,7.777777777777778,0.2222222222222222,0.3333333333333333,60,8,0.0,2,1,4713,11134.0,3,Married,0,0
5975,57,40304.0,57.0,6.0,9.5,0.3333333333333333,0.16666666666666666,82,7,0.0,1,1,4639,20152.0,5,Single,0,0
5985,59,33168.0,122.0,10.0,12.2,0.2,0.3,0,7,0.0,1,1,4991,16584.0,4,Single,0,0
5987,35,10404.0,43.0,7.0,6.142857142857143,0.14285714285714285,0.2857142857142857,52,5,0.0,1,1,4423,5202.0,2,Married,0,0
5989,65,78353.0,1576.0,24.0,65.66666666666667,0.4166666666666667,0.041666666666666664,51,8,0.0,1,1,4806,39176.5,2,Divorced,0,0
5991,75,48150.0,266.0,13.0,20.46153846153846,0.38461538461538464,0.23076923076923078,24,7,0.0,1,1,4753,24075.0,4,Married,0,0
5995,62,39552.0,384.0,20.0,19.2,0.3,0.35,54,8,0.0,2,1,4925,13184.0,3,Divorced,0,1
6001,45,56775.0,937.0,25.0,37.48,0.2,0.08,62,5,0.0,1,1,4910,28387.5,3,Married,0,0
6019,53,37126.0,72.0,6.0,12.0,0.16666666666666666,0.16666666666666666,9,6,0.2,1,1,4458,18563.0,5,Married,0,1
6024,71,94384.0,2302.0,18.0,127.88888888888889,0.2777777777777778,0.0,62,2,0.6,0,0,4849,94384.0,3,Married,0,1
6036,65,89120.0,1924.0,19.0,101.26315789473684,0.2631578947368421,0.05263157894736842,78,1,0.2,0,0,4471,89120.0,4,Married,0,0
6049,42,73450.0,1804.0,27.0,66.81481481481481,0.25925925925925924,0.037037037037037035,85,3,0.4,0,0,4573,73450.0,4,Married,0,0
6050,49,57036.0,1513.0,26.0,58.19230769230769,0.23076923076923078,0.15384615384615385,33,9,0.2,1,1,4932,28518.0,2,Married,0,0
6055,45,71626.0,1305.0,19.0,68.6842105263158,0.2631578947368421,0.05263157894736842,94,3,0.2,0,0,4972,71626.0,3,Married,0,0
6059,71,64504.0,1314.0,25.0,52.56,0.44,0.28,81,7,0.0,3,1,4849,16126.0,5,Married,0,1
6071,35,81217.0,1157.0,22.0,52.59090909090909,0.13636363636363635,0.045454545454545456,77,1,0.0,0,0,4712,81217.0,3,Single,0,0
6072,54,75345.0,2087.0,20.0,104.35,0.25,0.05,16,3,0.2,0,0,4879,75345.0,4,Single,0,1
6086,69,80395.0,1380.0,24.0,57.5,0.25,0.041666666666666664,62,2,0.2,0,0,4585,80395.0,3,Married,0,0
6097,65,50664.0,561.0,24.0,23.375,0.3333333333333333,0.375,64,9,0.0,2,1,4896,16888.0,3,Single,0,0
6103,76,42192.0,100.0,7.0,14.285714285714286,0.2857142857142857,0.14285714285714285,40,4,0.0,0,0,4663,42192.0,3,Married,0,0
6116,56,48985.0,75.0,6.0,12.5,0.16666666666666666,0.16666666666666666,13,3,0.0,1,1,4726,24492.5,2,Married,0,0
6119,61,36736.0,17.0,4.0,4.25,0.25,0.25,52,6,0.0,2,1,4782,12245.333333333334,5,Single,0,0
6131,44,70829.0,431.0,16.0,26.9375,0.25,0.125,87,3,0.0,2,1,4577,23609.666666666668,2,Married,0,0
6141,52,49494.0,385.0,14.0,27.5,0.42857142857142855,0.14285714285714285,46,7,0.0,1,1,4797,24747.0,4,Single,0,0
6142,81,65073.0,900.0,14.0,64.28571428571429,0.35714285714285715,0.07142857142857142,65,2,0.0,0,0,4680,65073.0,4,Married,1,0
6147,53,25818.0,28.0,4.0,7.0,0.0,0.25,51,7,0.0,1,1,4986,12909.0,3,Divorced,0,0
6168,61,45146.0,53.0,6.0,8.833333333333334,0.16666666666666666,0.3333333333333333,28,4,0.0,2,1,4716,15048.666666666666,3,Divorced,0,0
6173,45,77298.0,969.0,24.0,40.375,0.25,0.041666666666666664,46,3,0.0,1,1,4606,38649.0,3,Married,0,0
6177,39,33454.0,169.0,10.0,16.9,0.4,0.2,32,8,0.0,1,1,4784,16727.0,5,Married,0,0
6181,74,52203.0,939.0,27.0,34.77777777777778,0.2962962962962963,0.037037037037037035,36,6,0.0,0,0,5065,52203.0,2,Married,0,0
6182,40,26646.0,53.0,8.0,6.625,0.25,0.25,26,6,0.0,1,1,4506,13323.0,3,Married,0,0
6183,62,58646.0,140.0,8.0,17.5,0.25,0.125,3,4,0.0,1,1,4751,29323.0,4,Married,0,0
6184,55,68462.0,1670.0,15.0,111.33333333333333,0.2,0.06666666666666667,6,1,0.0,0,0,4931,68462.0,5,Married,0,0
6197,62,27238.0,57.0,9.0,6.333333333333333,0.3333333333333333,0.3333333333333333,39,9,0.0,2,1,4802,9079.333333333334,5,Single,0,0
6200,73,75903.0,901.0,23.0,39.17391304347826,0.2608695652173913,0.08695652173913043,50,3,0.0,1,1,4814,37951.5,3,Married,0,0
6201,46,38643.0,49.0,7.0,7.0,0.2857142857142857,0.2857142857142857,45,7,0.0,2,1,4579,12881.0,3,Single,1,0
6202,64,63381.0,1005.0,26.0,38.65384615384615,0.15384615384615385,0.15384615384615385,78,2,0.0,1,1,4999,31690.5,3,Married,0,0
6203,77,74485.0,1734.0,26.0,66.6923076923077,0.23076923076923078,0.038461538461538464,58,3,0.0,0,0,4676,74485.0,3,Married,0,0
6205,57,32557.0,80.0,9.0,8.88888888888889,0.2222222222222222,0.3333333333333333,13,5,0.0,1,1,4492,16278.5,4,Single,0,1
6211,48,37395.0,39.0,5.0,7.8,0.2,0.2,47,6,0.0,1,1,4425,18697.5,5,Married,0,0
6214,42,43815.0,79.0,6.0,13.166666666666666,0.3333333333333333,0.16666666666666666,53,6,0.0,1,1,4817,21907.5,4,Married,0,0
6215,47,31353.0,31.0,6.0,5.166666666666667,0.16666666666666666,0.3333333333333333,24,8,0.0,2,1,4549,10451.0,3,Married,0,1
6218,59,59594.0,499.0,17.0,29.352941176470587,0.47058823529411764,0.058823529411764705,74,7,0.2,1,1,4984,29797.0,3,Married,0,0
6222,57,22574.0,37.0,7.0,5.285714285714286,0.2857142857142857,0.2857142857142857,28,7,0.0,3,1,4611,5643.5,3,Married,0,0
6230,53,44421.0,189.0,14.0,13.5,0.35714285714285715,0.35714285714285715,53,8,0.0,2,1,4866,14807.0,3,Divorced,0,0
6233,48,65991.0,971.0,27.0,35.96296296296296,0.3333333333333333,0.1111111111111111,21,7,0.0,1,1,5027,32995.5,3,Married,0,0
6237,58,7144.0,416.0,25.0,16.64,0.92,0.0,92,0,0.0,2,1,4571,2381.3333333333335,5,Single,0,0
6245,74,59292.0,507.0,18.0,28.166666666666668,0.16666666666666666,0.1111111111111111,71,3,0.0,1,1,4748,29646.0,5,Married,0,0
6246,71,73892.0,1507.0,23.0,65.52173913043478,0.13043478260869565,0.043478260869565216,40,1,0.0,0,0,4595,73892.0,3,Single,0,1
6248,77,91712.0,2217.0,27.0,82.11111111111111,0.3333333333333333,0.0,47,3,0.2,0,0,4622,91712.0,4,Single,0,1
6250,75,54356.0,775.0,24.0,32.291666666666664,0.4583333333333333,0.125,62,8,0.0,1,1,4954,27178.0,5,Widow,0,1
6255,72,70545.0,334.0,13.0,25.692307692307693,0.3076923076923077,0.07692307692307693,29,2,0.0,1,1,4393,35272.5,4,Married,0,0
6257,48,60482.0,507.0,17.0,29.823529411764707,0.4117647058823529,0.058823529411764705,81,7,0.0,1,1,4889,30241.0,4,Single,0,0
6260,69,82384.0,1957.0,27.0,72.48148148148148,0.1111111111111111,0.037037037037037035,55,1,0.2,0,0,4954,82384.0,4,Married,0,1
6261,45,58025.0,470.0,18.0,26.11111111111111,0.16666666666666666,0.16666666666666666,81,4,0.0,1,1,4582,29012.5,3,Married,0,0
6262,62,72217.0,1573.0,22.0,71.5,0.13636363636363635,0.045454545454545456,93,2,0.0,0,0,4812,72217.0,4,Single,0,0
6263,56,35322.0,106.0,9.0,11.777777777777779,0.2222222222222222,0.3333333333333333,34,8,0.0,3,1,5043,8830.5,3,Married,0,0
6271,72,50870.0,63.0,6.0,10.5,0.3333333333333333,0.16666666666666666,13,5,0.0,1,1,4377,25435.0,5,Married,0,0
6274,76,83790.0,1615.0,25.0,64.6,0.32,0.04,81,3,0.4,0,0,4593,83790.0,4,Married,0,0
6281,58,55686.0,982.0,16.0,61.375,0.375,0.125,27,4,0.2,1,1,4867,27843.0,3,Divorced,0,0
6283,56,63841.0,908.0,22.0,41.27272727272727,0.4090909090909091,0.045454545454545456,64,6,0.0,1,1,4801,31920.5,4,Divorced,0,0
6287,38,34728.0,36.0,5.0,7.2,0.2,0.2,2,6,0.0,1,1,4701,17364.0,3,Married,0,1
6289,73,59385.0,185.0,10.0,18.5,0.3,0.2,85,5,0.0,2,1,4794,19795.0,4,Married,0,0
6292,38,82333.0,1822.0,18.0,101.22222222222223,0.2222222222222222,0.05555555555555555,60,2,0.2,0,0,4823,82333.0,5,Married,0,1
6295,47,54233.0,981.0,26.0,37.73076923076923,0.4230769230769231,0.15384615384615385,46,8,0.0,1,1,4877,27116.5,3,Married,0,0
6299,56,42564.0,813.0,24.0,33.875,0.25,0.25,28,7,0.2,1,1,4910,21282.0,5,Divorced,0,1
6303,38,91820.0,1497.0,22.0,68.04545454545455,0.22727272727272727,0.0,72,1,0.0,0,0,4585,91820.0,5,Married,0,0
6310,46,33039.0,78.0,7.0,11.142857142857142,0.2857142857142857,0.14285714285714285,4,5,0.0,1,1,4660,16519.5,3,Married,0,0
6312,65,65031.0,863.0,30.0,28.766666666666666,0.3333333333333333,0.13333333333333333,29,7,0.0,1,1,4836,32515.5,3,Married,0,0
6318,36,68487.0,1366.0,30.0,45.53333333333333,0.3,0.03333333333333333,48,4,0.0,0,0,4899,68487.0,3,Married,0,0
6320,48,70893.0,1508.0,23.0,65.56521739130434,0.2608695652173913,0.043478260869565216,42,3,0.0,0,0,4875,70893.0,4,Single,0,0
6327,57,65777.0,1146.0,17.0,67.41176470588235,0.11764705882352941,0.058823529411764705,87,1,0.0,0,0,4559,65777.0,3,Married,0,0
6336,64,29315.0,48.0,10.0,4.8,0.2,0.4,55,6,0.0,2,1,4451,9771.666666666666,3,Married,0,0
6340,39,29938.0,26.0,6.0,4.333333333333333,0.16666666666666666,0.3333333333333333,52,6,0.0,1,1,4612,14969.0,3,Single,0,0
6343,65,79823.0,1518.0,23.0,66.0,0.2608695652173913,0.043478260869565216,6,2,0.2,1,1,4457,39911.5,3,Married,0,0
6347,45,15862.0,36.0,5.0,7.2,0.2,0.2,26,8,0.0,1,1,4734,7931.0,1,Single,0,0
6349,37,61787.0,1319.0,19.0,69.42105263157895,0.42105263157894735,0.05263157894736842,71,5,0.0,0,0,4725,61787.0,4,Divorced,0,0
6354,40,15345.0,47.0,6.0,7.833333333333333,0.16666666666666666,0.3333333333333333,51,8,0.0,1,1,5034,7672.5,3,Married,0,1
6355,46,44359.0,45.0,9.0,5.0,0.2222222222222222,0.3333333333333333,19,3,0.0,2,1,4379,14786.333333333334,3,Married,0,0
6357,65,59052.0,491.0,18.0,27.27777777777778,0.3888888888888889,0.16666666666666666,29,5,0.0,1,1,4591,29526.0,2,Divorced,0,0
6365,37,30390.0,80.0,6.0,13.333333333333334,0.3333333333333333,0.16666666666666666,5,6,0.0,0,0,4667,30390.0,2,Married,0,0
6374,70,36930.0,297.0,16.0,18.5625,0.3125,0.3125,50,8,0.0,1,1,4775,18465.0,5,Married,0,0
6376,45,57537.0,545.0,19.0,28.68421052631579,0.21052631578947367,0.21052631578947367,83,4,0.0,1,1,4751,28768.5,3,Single,0,0
6379,75,47570.0,121.0,9.0,13.444444444444445,0.2222222222222222,0.3333333333333333,3,7,0.0,2,1,4763,15856.666666666666,4,Widow,0,1
6382,71,48794.0,54.0,5.0,10.8,0.2,0.2,97,4,0.0,2,1,4370,16264.666666666666,3,Married,0,0
6383,53,32892.0,46.0,8.0,5.75,0.375,0.25,78,8,0.0,1,1,4402,16446.0,5,Married,0,0
6384,46,71022.0,1453.0,21.0,69.19047619047619,0.23809523809523808,0.14285714285714285,30,8,0.2,1,1,4505,35511.0,3,Divorced,0,0
6387,48,52190.0,77.0,9.0,8.555555555555555,0.2222222222222222,0.3333333333333333,39,5,0.2,2,1,4419,17396.666666666668,5,Married,0,0
